mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
201-127786-0015_211-122442-0035_1363-135842-0040_6078-54007-0022_5514-19193-0021,201,M,211,F,1363,F,6078,F,5514,F
1898-145720-0009_3664-11714-0029_1069-133709-0034_125-121124-0002_19-227-0020,1898,F,3664,M,1069,F,125,F,19,F
6078-54007-0000_2843-152918-0021_248-130652-0008_1246-135815-0017_4813-248641-0026,6078,F,2843,M,248,F,1246,F,4813,M
625-132112-0033_5104-33406-0024_1246-124548-0027_6209-34601-0031_26-495-0035,625,M,5104,M,1246,F,6209,M,26,M
4788-294466-0009_3857-180923-0011_302-123516-0003_26-495-0076_2836-5354-0048,4788,M,3857,M,302,F,26,M,2836,F
1081-128618-0001_39-121916-0016_911-128684-0086_8630-305212-0041_3168-173565-0043,1081,M,39,F,911,M,8630,M,3168,M
4014-186175-0021_625-132118-0001_8797-294123-0044_5339-14133-0010_1081-125237-0083,4014,M,625,M,8797,M,5339,F,1081,M
441-128988-0010_1447-130550-0007_1363-139304-0032_4137-11701-0011_8425-291444-0005,441,F,1447,F,1363,F,4137,F,8425,M
1578-6379-0042_1737-148989-0004_1235-135883-0039_3486-166424-0016_6064-56165-0013,1578,F,1737,F,1235,M,3486,M,6064,F
40-222-0005_446-123501-0048_289-121665-0024_8797-294123-0011_1088-129236-0016,40,F,446,M,289,F,8797,M,1088,F
4297-13009-0035_163-122947-0097_481-123720-0050_6925-80680-0024_8465-246940-0009,4297,F,163,M,481,M,6925,M,8465,F
1183-133256-0015_887-123289-0035_1624-168623-0019_1355-39947-0040_8465-246947-0025,1183,F,887,F,1624,M,1355,M,8465,F
8095-274345-0034_1116-132851-0018_441-128982-0036_2289-152258-0010_3879-174923-0032,8095,M,1116,F,441,F,2289,M,3879,F
2092-145706-0078_8123-275209-0014_2911-15084-0005_3664-178366-0001_7780-274562-0037,2092,F,8123,F,2911,M,3664,M,7780,F
3259-158083-0060_2893-139322-0051_2764-36616-0038_250-142276-0059_3440-171009-0051,3259,F,2893,M,2764,F,250,F,3440,F
7178-34645-0004_1578-140045-0016_5049-25947-0113_8419-286676-0006_426-122822-0004,7178,F,1578,F,5049,M,8419,M,426,F
198-209-0003_328-129766-0051_3857-180923-0006_4340-15220-0079_6531-61334-0080,198,F,328,F,3857,M,4340,F,6531,F
198-129977-0028_1737-142397-0003_8095-274346-0044_103-1241-0021_1098-133695-0069,198,F,1737,F,8095,M,103,F,1098,F
5022-29411-0008_2989-138028-0011_7517-100429-0001_7278-91083-0040_2514-149482-0039,5022,F,2989,F,7517,F,7278,M,2514,M
4397-15668-0015_7367-86737-0024_2843-152918-0099_1963-142393-0047_4853-27671-0022,4397,M,7367,M,2843,M,1963,F,4853,F
831-130739-0004_6064-56165-0011_332-128985-0036_4441-76262-0025_2910-131096-0007,831,M,6064,F,332,M,4441,M,2910,F
40-121026-0001_1926-147987-0009_5104-33407-0023_3983-5371-0047_1235-135883-0044,40,F,1926,F,5104,M,3983,F,1235,M
3440-171009-0004_7178-34644-0014_19-198-0030_8425-287387-0030_7078-271888-0001,3440,F,7178,F,19,F,8425,M,7078,F
730-358-0032_7264-92316-0041_5456-62043-0037_6848-252323-0033_3830-12530-0005,730,F,7264,M,5456,M,6848,M,3830,M
6000-55211-0010_6181-216552-0106_2910-131096-0023_8465-246940-0010_887-123289-0038,6000,F,6181,M,2910,F,8465,F,887,F
150-126107-0009_2817-142371-0062_3436-172162-0015_3699-175950-0024_730-360-0028,150,F,2817,F,3436,M,3699,M,730,F
78-368-0001_2002-139469-0002_311-124404-0082_3112-9555-0069_5390-24512-0047,78,M,2002,M,311,M,3112,F,5390,M
87-121553-0098_7067-76048-0022_3240-131231-0068_4859-22176-0024_8324-286682-0017,87,F,7067,M,3240,M,4859,M,8324,F
328-129766-0018_887-123290-0003_103-1240-0022_2911-12359-0020_5104-33406-0019,328,F,887,F,103,F,2911,M,5104,M
8063-274116-0038_4640-19187-0030_1116-137572-0014_3699-19401-0024_8975-270782-0068,8063,M,4640,F,1116,F,3699,M,8975,F
233-134440-0019_1737-142397-0034_6385-34669-0006_328-129766-0071_1069-133709-0003,233,M,1737,F,6385,F,328,F,1069,F
4195-186238-0016_5049-25947-0018_201-127786-0047_412-126975-0043_4853-27671-0011,4195,F,5049,M,201,M,412,M,4853,F
8123-275209-0003_1898-145724-0034_4898-28461-0008_730-359-0028_3486-166424-0038,8123,F,1898,F,4898,M,730,F,3486,M
6836-61804-0008_1235-135883-0005_87-121553-0031_254-145458-0003_118-47824-0059,6836,M,1235,M,87,F,254,M,118,M
831-130739-0047_7278-104730-0034_83-11691-0026_26-495-0062_6476-96661-0017,831,M,7278,M,83,F,26,M,6476,F
7505-83618-0026_4788-294466-0008_298-126790-0008_831-130746-0040_2007-149877-0055,7505,M,4788,M,298,F,831,M,2007,F
4014-186176-0005_5778-54535-0031_7517-100437-0001_7264-92314-0009_6081-41998-0019,4014,M,5778,F,7517,F,7264,M,6081,M
5778-12761-0017_311-124404-0019_1363-139304-0023_5750-100289-0054_2911-12359-0004,5778,F,311,M,1363,F,5750,M,2911,M
730-358-0033_2182-150130-0009_4267-78186-0034_211-122425-0020_3982-182255-0005,730,F,2182,F,4267,M,211,F,3982,F
839-130898-0071_198-126831-0022_1246-124548-0051_6415-116629-0031_78-369-0060,839,M,198,F,1246,F,6415,F,78,M
3214-167607-0034_831-130746-0046_8975-270782-0079_1235-135884-0009_4830-25898-0037,3214,M,831,M,8975,F,1235,M,4830,M
6367-65536-0062_6925-80680-0056_911-128684-0047_6529-62554-0031_6181-216552-0057,6367,M,6925,M,911,M,6529,M,6181,M
7059-77897-0003_250-142286-0020_3440-171009-0059_460-172359-0085_5652-39938-0065,7059,F,250,F,3440,F,460,M,5652,F
1898-145715-0041_5561-41616-0021_1334-135589-0097_8063-274117-0015_5104-33406-0012,1898,F,5561,F,1334,M,8063,M,5104,M
1963-142393-0050_1737-142397-0033_5561-41615-0021_1594-135914-0017_4160-14187-0016,1963,F,1737,F,5561,F,1594,M,4160,F
5104-33406-0014_1081-125237-0064_3526-176653-0033_4195-186236-0023_8108-280354-0022,5104,M,1081,M,3526,F,4195,F,8108,M
201-127786-0041_328-129766-0006_78-369-0036_5192-19397-0064_2836-5355-0040,201,M,328,F,78,M,5192,M,2836,F
4018-107338-0027_27-123349-0031_730-358-0054_5456-62043-0020_6563-63821-0041,4018,M,27,M,730,F,5456,M,6563,M
3235-28452-0033_8226-274369-0057_8419-286676-0025_89-218-0016_7367-86737-0076,3235,F,8226,M,8419,M,89,F,7367,M
7078-271888-0050_1355-39947-0032_2518-154826-0035_7794-295947-0041_103-1240-0023,7078,F,1355,M,2518,M,7794,F,103,F
5778-12761-0020_6563-63821-0005_2384-152900-0028_250-142276-0000_26-495-0058,5778,F,6563,M,2384,M,250,F,26,M
39-121916-0019_6000-55211-0047_730-360-0027_2514-149482-0013_5514-19192-0011,39,F,6000,F,730,F,2514,M,5514,F
3235-11599-0012_8609-262281-0003_6437-66172-0021_3879-174923-0047_1246-135815-0015,3235,F,8609,M,6437,M,3879,F,1246,F
8108-280359-0010_8088-284756-0064_1116-132847-0023_8797-294123-0064_2136-5143-0044,8108,M,8088,M,1116,F,8797,M,2136,M
2893-139310-0005_5688-41232-0021_5808-48608-0017_6019-3185-0063_3699-47246-0027,2893,M,5688,F,5808,M,6019,M,3699,M
2893-139322-0001_8419-286667-0030_3242-67153-0023_3374-298026-0006_1081-125237-0100,2893,M,8419,M,3242,M,3374,M,1081,M
1898-145715-0027_1263-139804-0014_6209-34600-0000_198-209-0009_196-122150-0022,1898,F,1263,F,6209,M,198,F,196,M
5022-29411-0066_6925-80680-0077_6836-61804-0026_3112-9555-0075_1502-122619-0010,5022,F,6925,M,6836,M,3112,F,1502,F
481-123720-0058_5393-19218-0054_1116-132851-0001_3240-131231-0054_4813-248641-0051,481,M,5393,F,1116,F,3240,M,4813,M
3214-167606-0035_1455-138263-0029_1594-135914-0114_6925-80680-0063_7078-271888-0037,3214,M,1455,M,1594,M,6925,M,7078,F
3259-158083-0100_4853-29413-0013_4195-186238-0025_6925-80680-0015_7302-86815-0047,3259,F,4853,F,4195,F,6925,M,7302,F
1970-10594-0039_5789-57158-0001_8425-292520-0024_3259-158083-0050_8797-294123-0090,1970,F,5789,F,8425,M,3259,F,8797,M
5463-39174-0041_8609-283227-0056_5789-70653-0010_6385-34655-0000_5339-14134-0041,5463,M,8609,M,5789,F,6385,F,5339,F
2518-154825-0010_1743-142914-0019_229-130880-0001_6181-216552-0067_103-1240-0054,2518,M,1743,M,229,M,6181,M,103,F
8975-270782-0041_7078-271888-0021_7226-86964-0024_426-122821-0001_5652-19215-0015,8975,F,7078,F,7226,M,426,F,5652,F
3830-12531-0000_1088-129236-0028_7859-102519-0033_1363-139304-0041_8630-305212-0032,3830,M,1088,F,7859,F,1363,F,8630,M
3168-173565-0032_481-123720-0084_3112-9555-0019_8609-262281-0030_6836-61803-0000,3168,M,481,M,3112,F,8609,M,6836,M
8095-274346-0010_118-47824-0055_2518-154826-0037_3723-171631-0006_8419-293473-0009,8095,M,118,M,2518,M,3723,M,8419,M
5688-41232-0071_60-121082-0095_4340-15220-0055_4441-76262-0035_7780-274562-0050,5688,F,60,M,4340,F,4441,M,7780,F
1898-145702-0000_3436-172162-0036_3699-19401-0023_2384-152900-0071_4267-78186-0008,1898,F,3436,M,3699,M,2384,M,4267,M
5514-19193-0018_7302-86815-0043_83-11691-0039_8747-293952-0050_909-131045-0031,5514,F,7302,F,83,F,8747,M,909,M
2843-152918-0007_8425-287387-0009_2691-156755-0015_4051-11218-0030_4813-248638-0023,2843,M,8425,M,2691,F,4051,F,4813,M
8838-298545-0050_8609-262281-0008_1116-137572-0047_8797-294123-0052_5049-25947-0123,8838,M,8609,M,1116,F,8797,M,5049,M
2092-145706-0071_2002-139469-0081_6529-62554-0040_248-130644-0013_4680-16026-0022,2092,F,2002,M,6529,M,248,F,4680,F
40-222-0063_6147-34606-0024_2007-132570-0011_1723-141149-0093_7367-86737-0012,40,F,6147,F,2007,F,1723,M,7367,M
5808-54425-0031_1034-121119-0032_839-130898-0031_196-122150-0006_5688-15787-0016,5808,M,1034,M,839,M,196,M,5688,F
2384-152900-0039_5867-48852-0066_19-198-0027_1898-145715-0033_1578-140045-0002,2384,M,5867,F,19,F,1898,F,1578,F
8419-286676-0024_8098-275181-0013_426-122821-0014_4137-11701-0045_2514-149482-0009,8419,M,8098,M,426,F,4137,F,2514,M
5867-48852-0002_4214-7146-0056_322-124146-0028_1867-154071-0034_2764-36619-0035,5867,F,4214,F,322,F,1867,M,2764,F
4051-11217-0012_2289-152257-0000_39-121915-0012_3374-298025-0023_6836-61804-0034,4051,F,2289,M,39,F,3374,M,6836,M
226-122538-0009_446-123501-0023_2182-150130-0020_3526-176653-0049_909-131045-0018,226,F,446,M,2182,F,3526,F,909,M
1263-138246-0025_2159-179157-0007_3607-29116-0022_2136-5140-0028_1737-142396-0006,1263,F,2159,M,3607,M,2136,M,1737,F
8975-270782-0108_2843-152918-0102_4362-15663-0077_4680-16026-0026_196-122159-0023,8975,F,2843,M,4362,F,4680,F,196,M
6848-252323-0003_8629-261139-0006_2002-139469-0073_7794-295947-0027_3947-13262-0022,6848,M,8629,M,2002,M,7794,F,3947,F
4014-186183-0017_26-495-0068_5867-48852-0076_4195-186237-0032_8226-274369-0027,4014,M,26,M,5867,F,4195,F,8226,M
3235-11599-0019_3982-178459-0065_8838-298546-0013_7059-88364-0034_201-122255-0019,3235,F,3982,F,8838,M,7059,F,201,M
289-121652-0038_6454-107462-0017_8797-294123-0033_2436-2477-0021_8468-294887-0001,289,F,6454,M,8797,M,2436,M,8468,F
3982-182255-0042_4481-17498-0040_8468-286673-0021_27-123349-0037_4853-29413-0011,3982,F,4481,F,8468,F,27,M,4853,F
328-129766-0019_4680-16026-0038_1116-132847-0010_7447-91187-0057_83-11691-0016,328,F,4680,F,1116,F,7447,M,83,F
87-121553-0043_8123-275216-0038_4830-25904-0044_6081-42010-0020_1898-145715-0044,87,F,8123,F,4830,M,6081,M,1898,F
7278-104730-0012_4481-17499-0002_3235-28452-0015_8609-262281-0023_8088-284756-0056,7278,M,4481,F,3235,F,8609,M,8088,M
289-121652-0025_8629-261140-0029_7059-77900-0004_1594-135914-0035_1926-147979-0051,289,F,8629,M,7059,F,1594,M,1926,F
2002-139469-0006_6925-80680-0044_4214-7146-0061_1447-130552-0005_298-126791-0029,2002,M,6925,M,4214,F,1447,F,298,F
5688-41232-0064_5104-33407-0014_1455-138263-0002_2002-139469-0109_696-92939-0035,5688,F,5104,M,1455,M,2002,M,696,F
3486-166446-0021_211-122425-0055_4788-94904-0033_3807-4955-0039_2182-181173-0014,3486,M,211,F,4788,M,3807,M,2182,F
6454-107462-0027_5514-19192-0034_4830-25898-0014_4362-15663-0094_226-122538-0012,6454,M,5514,F,4830,M,4362,F,226,F
6367-65536-0026_1455-138263-0015_4362-15663-0018_405-130895-0026_6147-34605-0005,6367,M,1455,M,4362,F,405,M,6147,F
8838-298546-0025_1841-179183-0009_1743-142913-0003_7178-34645-0010_8975-270782-0016,8838,M,1841,F,1743,M,7178,F,8975,F
8312-279790-0006_1069-133709-0050_201-127786-0049_19-198-0036_7402-90848-0008,8312,F,1069,F,201,M,19,F,7402,M
5192-19397-0071_669-129074-0009_8770-295465-0004_3374-298026-0023_163-122947-0007,5192,M,669,F,8770,M,3374,M,163,M
1455-134435-0062_83-9960-0025_1578-6379-0026_7059-88364-0023_412-126975-0059,1455,M,83,F,1578,F,7059,F,412,M
5456-24741-0015_2989-138035-0042_233-134440-0018_7190-90542-0083_7178-34644-0016,5456,M,2989,F,233,M,7190,M,7178,F
2007-132570-0058_2002-139469-0047_3807-4923-0004_3664-11714-0021_6818-68772-0016,2007,F,2002,M,3807,M,3664,M,6818,F
4195-186236-0022_39-121914-0054_328-129766-0034_6437-66173-0027_2384-152900-0005,4195,F,39,F,328,F,6437,M,2384,M
6454-93938-0025_1355-39947-0077_3664-178355-0029_8063-274115-0032_587-54108-0004,6454,M,1355,M,3664,M,8063,M,587,F
2196-174172-0034_5456-62043-0011_8425-246962-0004_460-172359-0000_8465-246942-0006,2196,F,5456,M,8425,M,460,M,8465,F
2691-156745-0025_7367-86737-0101_1455-134435-0001_7264-92316-0006_1235-135887-0021,2691,F,7367,M,1455,M,7264,M,1235,M
198-126831-0024_4362-15663-0065_1898-145715-0003_5456-62043-0004_4813-248638-0007,198,F,4362,F,1898,F,5456,M,4813,M
2289-152257-0003_8324-286683-0030_6147-34606-0021_3947-13262-0008_4267-78186-0035,2289,M,8324,F,6147,F,3947,F,4267,M
1334-135589-0073_3436-172162-0005_3879-174923-0051_4397-15678-0003_8226-274371-0006,1334,M,3436,M,3879,F,4397,M,8226,M
6081-42010-0034_200-124139-0018_8468-286673-0028_426-122819-0034_5678-43301-0024,6081,M,200,F,8468,F,426,F,5678,M
6529-62556-0049_3699-19402-0018_3807-4923-0006_1183-133255-0002_5652-19215-0055,6529,M,3699,M,3807,M,1183,F,5652,F
4788-94904-0017_4362-15663-0035_7517-100442-0012_4830-25898-0007_8108-274318-0033,4788,M,4362,F,7517,F,4830,M,8108,M
8975-270782-0097_5463-39174-0012_5049-25947-0075_8098-275181-0005_5339-14133-0054,8975,F,5463,M,5049,M,8098,M,5339,F
39-121914-0010_298-126790-0026_1970-26100-0020_8580-287364-0016_5393-19219-0019,39,F,298,F,1970,F,8580,M,5393,F
2691-156745-0012_5808-54425-0006_1088-134315-0028_39-121914-0011_4137-11702-0044,2691,F,5808,M,1088,F,39,F,4137,F
2289-152258-0020_2817-142371-0028_1081-125237-0021_7178-34645-0002_3879-173592-0011,2289,M,2817,F,1081,M,7178,F,3879,F
5192-19397-0003_2817-142380-0027_4137-11701-0034_1069-133699-0042_1578-140045-0017,5192,M,2817,F,4137,F,1069,F,1578,F
4640-19188-0009_1263-141777-0006_7113-86041-0051_6818-68772-0019_250-142276-0013,4640,F,1263,F,7113,F,6818,F,250,F
412-126975-0036_7511-102419-0012_6367-65536-0014_1502-122619-0087_3374-298026-0013,412,M,7511,F,6367,M,1502,F,3374,M
6181-216552-0031_27-124992-0057_2691-156745-0023_5867-48852-0011_1447-130550-0004,6181,M,27,M,2691,F,5867,F,1447,F
3214-167607-0000_78-368-0027_3440-171009-0027_3857-182315-0032_587-41619-0022,3214,M,78,M,3440,F,3857,M,587,F
8468-295198-0031_26-496-0024_6848-252323-0026_8747-293952-0000_6454-93938-0030,8468,F,26,M,6848,M,8747,M,6454,M
4898-28461-0019_1898-145715-0046_2007-149877-0048_118-47824-0066_6437-66172-0010,4898,M,1898,F,2007,F,118,M,6437,M
839-130898-0084_26-495-0041_3240-131232-0003_625-132112-0029_4014-186176-0036,839,M,26,M,3240,M,625,M,4014,M
5688-15787-0025_6563-63821-0035_1235-135883-0045_7190-90543-0032_7226-86964-0002,5688,F,6563,M,1235,M,7190,M,7226,M
7113-86041-0059_2159-179154-0003_4297-13009-0028_7447-91186-0011_2910-131096-0088,7113,F,2159,M,4297,F,7447,M,2910,F
3486-166424-0074_4297-13009-0029_3242-67153-0017_4680-16026-0016_3436-172171-0056,3486,M,4297,F,3242,M,4680,F,3436,M
2182-181183-0016_1116-132847-0001_5393-19218-0025_3857-182317-0002_6209-34601-0034,2182,F,1116,F,5393,F,3857,M,6209,M
669-129061-0064_60-121082-0063_4362-15663-0019_374-180299-0034_4297-13009-0051,669,F,60,M,4362,F,374,M,4297,F
6531-61334-0062_458-126305-0018_89-219-0014_8226-274371-0017_4898-28461-0053,6531,F,458,M,89,F,8226,M,4898,M
7635-105409-0032_5778-12761-0019_4160-11549-0018_8425-292520-0020_1926-147987-0003,7635,F,5778,F,4160,F,8425,M,1926,F
3526-176651-0020_226-131533-0010_7635-105409-0060_4137-11702-0013_289-121665-0004,3526,F,226,F,7635,F,4137,F,289,F
8238-274553-0028_4018-107338-0017_3240-131231-0065_1034-121119-0015_1743-142914-0027,8238,F,4018,M,3240,M,1034,M,1743,M
8123-275216-0000_1363-139304-0031_6209-34600-0021_2514-149482-0070_1088-134315-0048,8123,F,1363,F,6209,M,2514,M,1088,F
8098-278252-0000_7148-59157-0017_3526-175658-0007_911-128684-0020_374-180299-0009,8098,M,7148,F,3526,F,911,M,374,M
311-124404-0029_3436-172171-0016_6078-54007-0051_2691-156745-0032_4859-29340-0006,311,M,3436,M,6078,F,2691,F,4859,M
226-131533-0027_5339-14134-0021_289-121652-0013_4195-17507-0046_3374-298025-0010,226,F,5339,F,289,F,4195,F,3374,M
5049-25947-0081_2182-181183-0003_1553-140047-0030_6529-62556-0002_4195-186238-0021,5049,M,2182,F,1553,F,6529,M,4195,F
1455-134435-0013_2182-181183-0019_4137-11702-0043_5456-62043-0030_5104-33406-0038,1455,M,2182,F,4137,F,5456,M,5104,M
4267-287369-0005_3664-178355-0007_4088-158077-0047_7059-77897-0024_226-131533-0004,4267,M,3664,M,4088,F,7059,F,226,F
7067-76047-0009_1034-121119-0005_7859-102519-0048_4088-158077-0075_5463-39173-0016,7067,M,1034,M,7859,F,4088,F,5463,M
7113-86041-0046_1081-125237-0108_4297-13006-0017_226-131532-0015_6064-56165-0007,7113,F,1081,M,4297,F,226,F,6064,F
3699-47246-0032_4788-94904-0026_2289-152258-0028_7067-76048-0015_289-121665-0031,3699,M,4788,M,2289,M,7067,M,289,F
8797-294123-0089_4853-27671-0000_4481-17499-0022_374-180298-0055_5456-62043-0027,8797,M,4853,F,4481,F,374,M,5456,M
26-496-0005_8123-275193-0009_3607-29116-0032_8838-298545-0003_8051-295385-0030,26,M,8123,F,3607,M,8838,M,8051,F
39-121914-0034_4898-20016-0003_6081-42010-0035_4051-11218-0059_1447-130551-0019,39,F,4898,M,6081,M,4051,F,1447,F
1116-137572-0007_1502-122619-0017_5192-19396-0012_2391-145015-0057_1081-125237-0053,1116,F,1502,F,5192,M,2391,F,1081,M
2843-152918-0113_5163-39921-0004_6437-66172-0006_669-129061-0043_6272-70168-0030,2843,M,5163,F,6437,M,669,F,6272,F
8975-270782-0031_5322-7678-0032_254-27760-0008_2952-410-0054_7148-7763-0020,8975,F,5322,M,254,M,2952,M,7148,F
7278-246956-0009_200-126784-0014_3486-166446-0029_3112-9555-0011_4680-16041-0036,7278,M,200,F,3486,M,3112,F,4680,F
481-123720-0023_39-121914-0039_2182-150130-0005_6437-66172-0003_1737-142397-0007,481,M,39,F,2182,F,6437,M,1737,F
8095-274348-0006_7190-90543-0035_8975-270782-0037_6818-68772-0042_3259-158083-0029,8095,M,7190,M,8975,F,6818,F,3259,F
7402-90848-0048_403-128339-0032_5652-39938-0008_5393-19219-0013_8312-279790-0023,7402,M,403,F,5652,F,5393,F,8312,F
8238-283452-0009_229-130880-0040_441-128982-0019_6531-61334-0085_5393-19219-0041,8238,F,229,M,441,F,6531,F,5393,F
26-495-0028_2691-156755-0006_4788-294466-0001_60-121082-0020_2436-2477-0030,26,M,2691,F,4788,M,60,M,2436,M
8747-293952-0072_7278-246956-0024_7800-283492-0024_4406-16883-0054_3879-174923-0071,8747,M,7278,M,7800,F,4406,M,3879,F
887-123289-0004_4481-17499-0003_4397-15666-0009_831-130746-0057_89-218-0043,887,F,4481,F,4397,M,831,M,89,F
8609-283227-0064_1963-142776-0028_7402-90848-0010_441-128988-0025_2384-152900-0067,8609,M,1963,F,7402,M,441,F,2384,M
730-359-0003_6848-252323-0017_5192-19397-0022_7078-271888-0020_1743-142913-0020,730,F,6848,M,5192,M,7078,F,1743,M
6880-216547-0013_163-121908-0011_40-222-0019_7794-295947-0034_1069-133709-0028,6880,M,163,M,40,F,7794,F,1069,F
5192-19396-0015_2007-132570-0049_4014-186179-0003_226-122538-0002_587-41619-0003,5192,M,2007,F,4014,M,226,F,587,F
8324-286682-0020_4362-15663-0037_254-127705-0027_32-4137-0046_5339-14133-0040,8324,F,4362,F,254,M,32,F,5339,F
8063-274115-0029_8797-294123-0056_3168-173564-0008_7402-59171-0007_3983-5331-0005,8063,M,8797,M,3168,M,7402,M,3983,F
8312-279790-0013_3982-178459-0064_3857-180923-0008_5703-47198-0056_696-93314-0016,8312,F,3982,F,3857,M,5703,M,696,F
5789-57158-0012_6848-252322-0000_7190-90542-0076_2514-149482-0025_1553-140048-0037,5789,F,6848,M,7190,M,2514,M,1553,F
2836-5354-0003_8419-286667-0020_5652-39938-0045_3664-178366-0026_27-124992-0052,2836,F,8419,M,5652,F,3664,M,27,M
163-122947-0011_1926-143879-0001_2817-142371-0016_8609-262281-0024_3526-176653-0054,163,M,1926,F,2817,F,8609,M,3526,F
2007-132570-0016_2910-131096-0070_2182-181183-0011_8238-283452-0030_2893-139310-0018,2007,F,2910,F,2182,F,8238,F,2893,M
1355-39947-0047_1098-133695-0046_8797-294123-0053_1088-134315-0004_248-130644-0005,1355,M,1098,F,8797,M,1088,F,248,F
1970-26100-0036_87-121553-0089_669-129061-0022_8747-293952-0086_6181-216552-0063,1970,F,87,F,669,F,8747,M,6181,M
8630-305213-0040_26-495-0061_5393-19219-0024_2289-152254-0002_8465-246940-0027,8630,M,26,M,5393,F,2289,M,8465,F
89-218-0014_5561-41616-0012_1116-132847-0029_7059-77900-0024_3440-171009-0073,89,F,5561,F,1116,F,7059,F,3440,F
8975-270782-0075_7367-86737-0070_1926-143879-0016_669-129061-0046_3947-13260-0003,8975,F,7367,M,1926,F,669,F,3947,F
201-127786-0016_8312-279790-0050_3240-131231-0059_118-47824-0056_1867-154075-0016,201,M,8312,F,3240,M,118,M,1867,M
460-172359-0018_8747-293952-0014_4397-15666-0026_4195-17507-0036_7190-90543-0027,460,M,8747,M,4397,M,4195,F,7190,M
2518-154825-0023_5163-39921-0019_1970-28415-0032_1578-140049-0013_5808-48608-0048,2518,M,5163,F,1970,F,1578,F,5808,M
6147-34607-0009_6563-285357-0017_8797-294123-0026_322-124147-0029_201-122255-0017,6147,F,6563,M,8797,M,322,F,201,M
1246-135815-0010_1069-133699-0001_4340-15220-0000_6019-3185-0039_5463-39174-0040,1246,F,1069,F,4340,F,6019,M,5463,M
298-126790-0009_426-122821-0015_8238-283452-0029_1743-142912-0014_730-359-0026,298,F,426,F,8238,F,1743,M,730,F
1040-133433-0010_4088-158077-0010_311-124404-0057_3983-5371-0034_2289-152254-0020,1040,M,4088,F,311,M,3983,F,2289,M
3214-167606-0004_3699-19401-0012_1926-147979-0007_250-142276-0047_5688-41232-0055,3214,M,3699,M,1926,F,250,F,5688,F
3486-166424-0014_6385-220959-0037_211-122425-0022_3947-13262-0047_26-495-0013,3486,M,6385,F,211,F,3947,F,26,M
8226-274371-0005_2518-154825-0012_1594-135914-0095_6880-216547-0046_839-130898-0055,8226,M,2518,M,1594,M,6880,M,839,M
2817-142380-0005_2764-36616-0027_2893-139310-0032_3857-180923-0022_3830-12531-0018,2817,F,2764,F,2893,M,3857,M,3830,M
6078-54007-0001_4830-25898-0044_8095-274346-0046_8797-294123-0068_4813-248638-0025,6078,F,4830,M,8095,M,8797,M,4813,M
7302-86815-0025_4788-294466-0021_233-155990-0031_311-124404-0066_3947-13262-0048,7302,F,4788,M,233,M,311,M,3947,F
7278-91083-0005_6064-56165-0018_4362-15663-0044_5393-19218-0010_1926-147979-0003,7278,M,6064,F,4362,F,5393,F,1926,F
3235-28433-0036_1743-142912-0006_8063-274115-0017_6147-34607-0031_7402-90848-0028,3235,F,1743,M,8063,M,6147,F,7402,M
60-121082-0017_307-127540-0031_7278-91083-0008_6081-42010-0025_2092-145706-0066,60,M,307,M,7278,M,6081,M,2092,F
403-128339-0008_83-11691-0040_5339-14134-0017_374-180299-0010_4640-19189-0040,403,F,83,F,5339,F,374,M,4640,F
40-222-0002_200-124140-0031_6531-61334-0002_8088-284756-0005_6415-116629-0039,40,F,200,F,6531,F,8088,M,6415,F
730-358-0048_1363-139304-0022_7190-90542-0069_1723-141149-0014_3259-158083-0054,730,F,1363,F,7190,M,1723,M,3259,F
78-368-0033_39-121914-0016_307-127540-0029_40-222-0040_5322-7680-0008,78,M,39,F,307,M,40,F,5322,M
7402-90848-0003_7780-274562-0017_3486-166424-0025_5652-19215-0042_8095-274346-0036,7402,M,7780,F,3486,M,5652,F,8095,M
83-9960-0019_3947-13262-0038_125-121342-0036_5322-7680-0015_6081-41997-0012,83,F,3947,F,125,F,5322,M,6081,M
911-130578-0008_8123-275193-0011_211-122425-0054_2136-5140-0029_3607-29116-0025,911,M,8123,F,211,F,2136,M,3607,M
2092-145706-0052_3374-298032-0022_8797-294123-0045_233-134440-0017_1334-135589-0087,2092,F,3374,M,8797,M,233,M,1334,M
6531-61334-0126_5678-43303-0021_250-142286-0029_7367-86737-0071_4406-16883-0048,6531,F,5678,M,250,F,7367,M,4406,M
1447-130552-0010_3374-298025-0028_4137-11702-0036_7078-271888-0009_4640-19187-0015,1447,F,3374,M,4137,F,7078,F,4640,F
403-126855-0026_5688-41232-0054_3214-167606-0011_7517-100437-0012_1235-135887-0010,403,F,5688,F,3214,M,7517,F,1235,M
3440-171009-0047_201-122255-0026_4340-15220-0083_3879-173592-0018_8324-286682-0022,3440,F,201,M,4340,F,3879,F,8324,F
3723-171631-0059_307-127539-0022_7264-92316-0028_587-41619-0012_1334-135589-0085,3723,M,307,M,7264,M,587,F,1334,M
1594-135914-0010_3486-166446-0037_226-131533-0030_1926-143879-0003_1553-140048-0010,1594,M,3486,M,226,F,1926,F,1553,F
3440-171009-0008_6078-54007-0040_1926-147979-0009_5049-25947-0020_1355-39947-0015,3440,F,6078,F,1926,F,5049,M,1355,M
