mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex,speaker_5_ID,speaker_5_sex
2920-156230-0004_1961-149739-0010_5909-287837-0024_6258-49755-0022_2598-4654-0008,2920,F,1961,F,5909,M,6258,M,2598,F
6574-120583-0021_4770-25951-0096_2882-147159-0025_8329-279775-0018_7553-101289-0041,6574,M,4770,F,2882,F,8329,F,7553,M
1001-134707-0007_5157-47239-0026_100-121674-0009_5635-58137-0017_398-130093-0059,1001,M,5157,M,100,F,5635,M,398,M
1222-141174-0032_984-137154-0050_6567-53342-0026_948-132707-0028_6918-47541-0061,1222,M,984,M,6567,F,948,F,6918,F
3185-163507-0016_830-130727-0013_667-158816-0027_188-136483-0011_525-126965-0003,3185,M,830,F,667,F,188,F,525,F
8152-258974-0049_1265-135636-0035_8848-293957-0027_6904-262291-0018_949-138545-0004,8152,M,1265,M,8848,M,6904,F,949,M
3230-137483-0080_1748-1562-0034_922-132299-0018_1777-142745-0039_1018-135221-0002,3230,M,1748,M,922,M,1777,M,1018,M
8545-273050-0009_398-123602-0015_3866-173230-0034_6300-39660-0023_1731-142320-0074,8545,F,398,M,3866,M,6300,F,1731,F
1066-103481-0016_6300-39661-0058_925-8140-0036_724-123285-0042_7540-101262-0040,1066,F,6300,F,925,F,724,M,7540,M
3654-171139-0017_5883-59268-0011_8699-291107-0082_1536-137608-0003_7783-107487-0035,3654,M,5883,M,8699,F,1536,M,7783,F
534-123059-0011_8050-110238-0023_1460-138290-0013_3521-12715-0035_5319-84357-0025,534,F,8050,M,1460,F,3521,M,5319,M
6167-73973-0037_8713-300047-0021_1349-135892-0034_2741-159386-0072_8421-283462-0048,6167,F,8713,M,1349,M,2741,F,8421,F
6620-283138-0013_5538-64717-0020_5002-70998-0015_2473-157861-0040_1629-139707-0032,6620,F,5538,F,5002,M,2473,M,1629,F
5637-41166-0019_2137-131742-0017_225-131276-0035_3482-170453-0050_7991-102381-0123,5637,M,2137,M,225,F,3482,F,7991,M
6696-73295-0021_764-132272-0004_6054-41610-0050_6339-65554-0029_1914-133440-0029,6696,F,764,M,6054,F,6339,F,1914,M
7995-276907-0010_6505-231837-0012_7739-8592-0054_272-130227-0003_209-4731-0004,7995,F,6505,F,7739,F,272,M,209,F
6673-72311-0031_28-12332-0040_2582-155972-0063_5776-46889-0012_7030-64588-0037,6673,F,28,F,2582,F,5776,M,7030,M
501-125127-0034_8300-275128-0050_2285-163380-0040_583-139009-0018_803-139752-0028,501,M,8300,F,2285,M,583,M,803,M
718-129596-0004_2299-6525-0033_1079-128632-0010_1382-130549-0010_5606-54667-0017,718,M,2299,M,1079,F,1382,F,5606,F
2010-147045-0003_829-123192-0037_4595-45217-0020_7540-101799-0028_4800-73728-0020,2010,F,829,F,4595,M,7540,M,4800,F
5290-26685-0024_55-121068-0052_3866-9920-0009_5513-39477-0045_583-139009-0087,5290,F,55,M,3866,M,5513,M,583,M
6054-41614-0007_2598-4654-0005_4807-26853-0016_5883-59268-0035_3119-163519-0031,6054,F,2598,F,4807,F,5883,M,3119,F
8605-291172-0018_8011-280922-0029_7926-254948-0008_7932-278228-0014_2368-157054-0008,8605,F,8011,M,7926,M,7932,F,2368,M
548-126961-0010_5147-32135-0007_6458-232057-0073_3114-170976-0032_6446-40571-0000,548,M,5147,M,6458,M,3114,M,6446,M
70-121130-0032_6215-68888-0005_7188-104637-0019_7553-101289-0016_3994-149798-0007,70,M,6215,F,7188,M,7553,M,3994,F
5604-26956-0037_5401-39508-0010_1740-141148-0010_8396-240992-0023_7484-39971-0083,5604,F,5401,M,1740,F,8396,M,7484,M
5186-7793-0082_1849-138063-0028_1923-161975-0026_2404-141242-0010_2230-124587-0009,5186,M,1849,M,1923,F,2404,M,2230,F
1100-124547-0054_4957-30119-0002_868-131295-0014_6782-61316-0115_28-12332-0049,1100,F,4957,F,868,M,6782,F,28,F
6080-58012-0023_8677-291953-0034_2404-141242-0012_7484-39971-0079_1974-139742-0038,6080,M,8677,F,2404,M,7484,M,1974,F
1731-142320-0029_408-122806-0093_339-132717-0073_2127-138047-0011_8772-295710-0022,1731,F,408,F,339,F,2127,M,8772,M
3157-119295-0010_2074-159371-0042_716-129583-0006_4595-45217-0021_1046-133224-0025,3157,F,2074,M,716,M,4595,M,1046,M
5672-88367-0011_5727-47030-0049_6567-53342-0025_4145-34497-0025_5909-111961-0022,5672,M,5727,M,6567,F,4145,F,5909,M
6694-70837-0014_3835-178030-0030_2774-131722-0028_4226-12707-0048_1348-135826-0023,6694,M,3835,M,2774,M,4226,M,1348,F
2401-144485-0039_7739-8592-0023_3446-144021-0011_398-123602-0026_3738-176680-0012,2401,F,7739,F,3446,F,398,M,3738,F
2364-131735-0093_6782-61316-0024_6099-67860-0000_7732-107517-0038_1224-121064-0097,2364,F,6782,F,6099,F,7732,M,1224,F
7518-86741-0044_1974-139741-0063_5914-52088-0037_329-861-0021_8080-3961-0031,7518,M,1974,F,5914,M,329,M,8080,F
7733-106800-0075_408-122806-0037_7555-105394-0049_4363-14936-0071_5660-101883-0022,7733,F,408,F,7555,F,4363,F,5660,F
4438-52195-0023_4495-10160-0000_4839-15304-0021_5319-42637-0030_6828-64738-0076,4438,M,4495,M,4839,F,5319,M,6828,F
2812-160187-0018_7867-110742-0014_2688-144987-0067_4744-31668-0031_1571-141320-0021,2812,M,7867,M,2688,M,4744,F,1571,M
8152-258993-0038_2319-138656-0010_2156-82458-0038_8011-291458-0026_688-46588-0018,8152,M,2319,M,2156,M,8011,M,688,F
3546-9321-0018_8396-240992-0024_70-121127-0039_216-122451-0021_3448-5416-0053,3546,F,8396,M,70,M,216,M,3448,M
1182-134981-0004_1050-134119-0019_8266-279363-0032_7910-80534-0049_3686-171134-0017,1182,M,1050,F,8266,M,7910,F,3686,M
274-121398-0006_4331-57180-0019_8300-275128-0004_8195-117382-0116_2404-141242-0019,274,F,4331,F,8300,F,8195,M,2404,M
9022-282383-0009_2388-153728-0049_1259-137770-0002_2240-148522-0005_1271-136861-0000,9022,F,2388,M,1259,F,2240,M,1271,M
3072-155949-0021_464-126832-0008_7069-246893-0028_7294-92934-0026_1392-140654-0014,3072,M,464,M,7069,M,7294,F,1392,M
6828-68770-0008_4438-48513-0005_1296-138074-0023_2654-158744-0033_8575-290350-0032,6828,F,4438,M,1296,F,2654,M,8575,M
3228-4687-0037_1289-288044-0018_1195-130164-0011_7484-39971-0043_3546-9321-0000,3228,F,1289,F,1195,F,7484,M,3546,F
8195-117382-0016_1160-139717-0020_5723-49750-0014_7959-109176-0001_3307-145145-0036,8195,M,1160,M,5723,F,7959,F,3307,M
5538-224746-0006_8195-117382-0102_1509-143477-0021_580-126945-0038_6497-234106-0003,5538,F,8195,M,1509,F,580,M,6497,M
3094-136458-0104_2149-36146-0003_7398-98876-0002_1413-121799-0024_8705-290363-0051,3094,F,2149,M,7398,F,1413,M,8705,M
5401-39508-0003_2638-10172-0045_8742-245707-0004_3187-168497-0023_770-131704-0003,5401,M,2638,F,8742,M,3187,M,770,M
5604-26956-0008_2404-141240-0058_576-129623-0037_5637-41166-0040_1552-140651-0027,5604,F,2404,M,576,F,5637,M,1552,M
4438-48525-0003_4013-11734-0011_4335-15081-0015_8008-271812-0004_3003-14274-0075,4438,M,4013,M,4335,M,8008,M,3003,F
1182-134316-0016_4260-176853-0060_6505-231836-0001_8742-245708-0077_1649-150127-0005,1182,M,4260,F,6505,F,8742,M,1649,F
1472-139797-0034_4222-187005-0019_1322-137589-0042_3446-144019-0042_7294-86026-0004,1472,F,4222,F,1322,M,3446,F,7294,F
439-122810-0001_8138-293529-0006_5767-48579-0068_3025-12971-0064_6937-262269-0021,439,M,8138,M,5767,M,3025,F,6937,F
2790-142824-0092_380-129064-0027_3274-167022-0018_1487-133273-0005_850-131004-0039,2790,F,380,F,3274,M,1487,M,850,M
1826-142752-0001_1054-143005-0045_166-352-0032_3094-136458-0018_3307-145138-0017,1826,M,1054,F,166,F,3094,F,3307,M
4945-29091-0019_1012-133424-0057_2992-164101-0015_8152-282985-0002_3340-170982-0026,4945,M,1012,F,2992,M,8152,M,3340,M
1365-134830-0019_4973-44575-0011_3119-163527-0043_8879-300234-0056_8705-290363-0022,1365,M,4973,M,3119,F,8879,M,8705,M
1638-84447-0030_5489-65803-0001_6235-36641-0049_1859-145701-0009_3221-138045-0048,1638,M,5489,F,6235,F,1859,F,3221,M
3224-168204-0008_6426-64290-0048_4236-8927-0053_8592-285135-0045_122-129752-0016,3224,F,6426,F,4236,M,8592,M,122,M
1943-138033-0062_5290-26685-0031_3483-119637-0031_359-133630-0041_2787-157400-0074,1943,M,5290,F,3483,M,359,M,2787,M
3537-5704-0018_288-130994-0003_6519-69412-0040_4243-187023-0002_1806-2536-0014,3537,F,288,F,6519,F,4243,M,1806,M
3945-29110-0000_224-128660-0036_1093-132891-0093_8592-285135-0014_3816-19585-0018,3945,M,224,F,1093,F,8592,M,3816,F
7085-75807-0030_204-162375-0029_4148-134149-0028_246-122825-0039_8142-276732-0022,7085,M,204,M,4148,M,246,F,8142,M
5337-37090-0098_258-121528-0031_4733-6398-0018_6763-74797-0016_7120-118112-0009,5337,F,258,M,4733,M,6763,F,7120,F
6965-277899-0021_2294-161707-0034_5401-102526-0013_337-123025-0006_480-126292-0004,6965,M,2294,M,5401,M,337,F,480,M
6139-58868-0043_5206-19376-0098_3330-170956-0037_7665-104978-0028_3289-171109-0034,6139,F,5206,M,3330,F,7665,M,3289,M
3003-14274-0029_4770-25951-0000_5909-111961-0001_8699-291107-0040_716-129583-0021,3003,F,4770,F,5909,M,8699,F,716,M
543-133212-0026_8771-294523-0014_820-123135-0012_8193-116805-0016_5062-294697-0007,543,M,8771,F,820,M,8193,F,5062,F
2156-17942-0018_492-131882-0008_4598-6176-0000_4057-12085-0039_7285-72200-0030,2156,M,492,M,4598,F,4057,F,7285,F
4945-29090-0033_159-135897-0056_5147-32135-0023_7833-102239-0027_2674-155968-0051,4945,M,159,M,5147,M,7833,M,2674,M
7342-254918-0067_511-131226-0044_8347-258283-0020_1668-136280-0060_8097-108005-0060,7342,F,511,M,8347,M,1668,F,8097,F
2039-141209-0037_2688-144986-0008_5660-101892-0002_3738-164927-0002_5618-48831-0012,2039,M,2688,M,5660,F,3738,F,5618,F
1079-128633-0013_3835-178028-0014_5239-31629-0015_5918-46890-0052_1392-135659-0027,1079,F,3835,M,5239,M,5918,M,1392,M
81-121543-0003_1509-143477-0026_2882-147159-0077_1789-142896-0033_5239-31629-0024,81,M,1509,F,2882,F,1789,M,5239,M
3994-11512-0017_6918-47541-0024_7828-105179-0037_986-129388-0112_1571-141320-0053,3994,F,6918,F,7828,M,986,M,1571,M
98-199-0023_7688-109656-0023_353-128309-0079_5063-32451-0011_2785-154284-0017,98,F,7688,M,353,M,5063,F,2785,F
1060-134451-0076_7783-107487-0002_7245-104890-0000_8118-268287-0027_2269-147627-0017,1060,F,7783,F,7245,F,8118,F,2269,F
6258-49755-0074_7000-83706-0016_7518-86741-0093_6037-59234-0000_7957-39967-0032,6258,M,7000,M,7518,M,6037,M,7957,M
100-121674-0036_6865-95959-0014_671-131040-0047_3945-29110-0008_6505-231836-0036,100,F,6865,F,671,M,3945,M,6505,F
2853-164188-0005_7558-89894-0032_1336-138115-0038_5189-56574-0041_175-129587-0026,2853,F,7558,M,1336,M,5189,M,175,F
2085-147971-0030_2411-132530-0060_3738-176682-0021_6904-262291-0044_5883-59268-0101,2085,F,2411,F,3738,F,6904,F,5883,M
1903-132499-0079_2093-143262-0016_3738-176680-0013_7837-109174-0050_1271-133279-0009,1903,M,2093,M,3738,F,7837,M,1271,M
114-129324-0053_5940-54016-0015_7995-276908-0018_23-124439-0015_1752-16632-0088,114,F,5940,M,7995,F,23,F,1752,F
5246-5084-0040_362-123048-0000_2582-155973-0036_6499-57667-0006_3083-7944-0004,5246,M,362,F,2582,F,6499,M,3083,F
5157-47239-0008_8066-114256-0006_954-130627-0056_1825-135580-0049_8527-281132-0042,5157,M,8066,M,954,M,1825,F,8527,M
7991-102381-0115_6696-68773-0016_6643-67858-0030_5290-39475-0016_3119-163519-0029,7991,M,6696,F,6643,F,5290,F,3119,F
543-137106-0010_5684-46240-0041_3654-171138-0035_1348-135826-0045_1859-145700-0005,543,M,5684,F,3654,M,1348,F,1859,F
3869-700-0030_8722-296473-0065_834-130871-0031_5239-32139-0041_2039-141209-0050,3869,M,8722,F,834,F,5239,M,2039,M
4243-14929-0024_1944-159227-0018_1974-139741-0001_1296-138074-0037_594-127731-0006,4243,M,1944,F,1974,F,1296,F,594,M
3105-163726-0009_7134-67233-0020_7939-120318-0013_2299-6525-0011_7959-109176-0027,3105,M,7134,M,7939,M,2299,M,7959,F
8575-290349-0016_98-121658-0022_6006-57831-0019_1028-133393-0050_408-122806-0012,8575,M,98,F,6006,F,1028,M,408,F
4238-12895-0023_7555-105394-0050_303-123506-0044_2156-25563-0005_5940-54016-0055,4238,F,7555,F,303,M,2156,M,5940,M
8699-291107-0022_1547-130184-0005_8879-300343-0005_5062-294700-0055_5968-71320-0015,8699,F,1547,F,8879,M,5062,F,5968,F
698-122863-0033_1472-285314-0006_803-139753-0020_7881-109662-0030_3171-68344-0032,698,F,1472,F,803,M,7881,M,3171,M
8713-302111-0019_920-681-0009_5333-5083-0053_5606-54666-0041_1390-130493-0020,8713,M,920,F,5333,M,5606,F,1390,F
7932-110056-0012_4734-220951-0053_3630-11612-0019_1547-130184-0052_2039-141209-0065,7932,F,4734,M,3630,F,1547,F,2039,M
6406-88089-0004_8776-270778-0017_6993-83606-0030_204-287139-0024_2696-157636-0020,6406,F,8776,F,6993,M,204,M,2696,M
8718-295446-0027_5239-31629-0019_23-124439-0084_2204-131732-0101_3686-171133-0051,8718,F,5239,M,23,F,2204,F,3686,M
1425-139291-0014_2790-142824-0022_93-123172-0006_5876-10347-0024_4734-220951-0034,1425,F,2790,F,93,F,5876,F,4734,M
3816-11258-0016_2992-164100-0064_6373-65772-0001_7739-8592-0013_2074-149033-0037,3816,F,2992,M,6373,F,7739,F,2074,M
5206-19376-0000_534-127537-0035_2137-155944-0025_398-123602-0034_501-125128-0011,5206,M,534,F,2137,M,398,M,501,M
8534-216564-0000_5242-35921-0017_2167-149881-0017_2494-156015-0047_7594-91192-0035,8534,M,5242,M,2167,M,2494,M,7594,F
3540-163612-0089_64-73712-0008_5909-107621-0036_362-123048-0016_7460-92002-0004,3540,M,64,F,5909,M,362,F,7460,M
3187-168500-0013_6371-63713-0086_8195-117382-0096_1290-135762-0026_2882-147159-0106,3187,M,6371,F,8195,M,1290,F,2882,F
5776-46889-0011_1382-130516-0000_1422-146111-0000_4719-25766-0029_2787-157400-0014,5776,M,1382,F,1422,F,4719,M,2787,M
4800-38660-0004_6643-67851-0024_318-124164-0006_8725-294554-0021_3927-6556-0046,4800,F,6643,F,318,F,8725,M,3927,M
593-126928-0039_4719-25766-0005_2230-124587-0014_4111-184448-0027_968-122544-0011,593,M,4719,M,2230,F,4111,F,968,F
2137-131742-0014_1265-135635-0020_7240-92200-0025_1639-133290-0058_4290-14526-0014,2137,M,1265,M,7240,F,1639,M,4290,M
3864-185125-0003_7241-90852-0009_1390-130494-0031_38-121024-0074_225-131276-0012,3864,M,7241,M,1390,F,38,M,225,F
8142-110520-0028_2598-4662-0061_5513-39476-0009_7995-276907-0025_5968-61356-0002,8142,M,2598,F,5513,M,7995,F,5968,F
5583-38026-0009_7959-109176-0020_28-12332-0073_4064-12118-0034_1417-1536-0006,5583,F,7959,F,28,F,4064,F,1417,F
2256-137628-0016_6215-68888-0016_986-129388-0035_7498-99122-0022_7752-113336-0013,2256,F,6215,F,986,M,7498,F,7752,F
6553-86683-0027_22-121140-0002_492-131890-0022_3230-137483-0088_1825-135580-0070,6553,M,22,F,492,M,3230,M,1825,F
4535-279849-0041_296-141721-0029_1456-130553-0017_7962-110061-0043_6038-56777-0015,4535,M,296,M,1456,M,7962,F,6038,F
2573-178449-0000_6373-65772-0051_7538-100044-0025_5266-41151-0004_1571-141320-0048,2573,F,6373,F,7538,M,5266,F,1571,M
2388-153733-0032_54-121080-0013_8152-258993-0044_1463-134463-0036_8605-276939-0016,2388,M,54,F,8152,M,1463,F,8605,F
6099-69550-0039_7258-91905-0023_596-127685-0048_1212-14653-0034_408-122806-0039,6099,F,7258,M,596,F,1212,F,408,F
1943-138033-0069_225-131276-0029_5876-10347-0060_5290-26685-0015_2010-147045-0033,1943,M,225,F,5876,F,5290,F,2010,F
2512-157242-0039_2056-143893-0056_1296-138074-0047_4148-134149-0002_4490-16020-0021,2512,F,2056,F,1296,F,4148,M,4490,F
8742-245707-0015_3977-87547-0038_1413-121799-0122_5029-30593-0030_7245-104886-0007,8742,M,3977,M,1413,M,5029,F,7245,F
3228-4691-0035_2074-149033-0003_4133-6541-0100_240-160592-0009_6965-277898-0000,3228,F,2074,M,4133,M,240,M,6965,M
2397-162239-0003_4807-26853-0003_4116-13256-0040_3889-9914-0000_5717-61421-0022,2397,M,4807,F,4116,F,3889,F,5717,M
3224-167024-0015_5389-41911-0007_8228-232690-0009_1678-142279-0087_2393-144496-0083,3224,F,5389,M,8228,F,1678,F,2393,M
6406-89940-0031_6446-40571-0026_3357-28375-0037_3446-144019-0021_7957-39967-0053,6406,F,6446,M,3357,F,3446,F,7957,M
2201-151776-0003_6120-56179-0021_596-127685-0026_3615-14672-0044_2039-141208-0023,2201,M,6120,F,596,F,3615,F,2039,M
318-124224-0032_549-126410-0026_5767-48579-0049_1731-142320-0090_5968-61356-0001,318,F,549,F,5767,M,1731,F,5968,F
3638-758-0031_6727-10344-0011_5918-46890-0059_4629-19366-0087_4592-26872-0002,3638,F,6727,M,5918,M,4629,M,4592,F
596-127685-0003_1845-145088-0006_8479-276730-0023_830-130727-0014_6233-61742-0008,596,F,1845,F,8479,M,830,F,6233,F
2254-152825-0009_2204-131732-0085_6538-81859-0002_8388-275212-0006_4057-183239-0025,2254,F,2204,F,6538,M,8388,F,4057,F
2404-141240-0056_7538-100043-0008_8300-275127-0001_7802-104394-0025_512-124520-0028,2404,M,7538,M,8300,F,7802,F,512,M
6188-78885-0019_3258-169291-0013_8396-120280-0000_836-130900-0007_5337-37090-0050,6188,F,3258,F,8396,M,836,M,5337,F
70-121130-0052_8396-120282-0019_7117-86710-0034_8011-111754-0011_3630-11612-0022,70,M,8396,M,7117,F,8011,M,3630,F
2004-147173-0037_1678-142279-0091_8113-117384-0029_7867-110742-0028_4427-20023-0001,2004,F,1678,F,8113,F,7867,M,4427,F
1121-176698-0002_6637-71405-0007_4719-25766-0028_8820-294120-0001_1826-142752-0022,1121,M,6637,F,4719,M,8820,M,1826,M
6620-283138-0049_3082-165428-0006_6075-57156-0023_3584-178748-0038_1974-139742-0025,6620,F,3082,M,6075,M,3584,F,1974,F
323-126408-0012_1748-1562-0036_6550-53320-0033_4427-12471-0012_8222-274378-0007,323,F,1748,M,6550,M,4427,F,8222,M
175-129587-0014_2285-149890-0015_6330-66016-0040_783-126739-0013_7717-105405-0050,175,F,2285,M,6330,M,783,F,7717,F
329-862-0032_667-105002-0010_4945-29091-0002_6406-88089-0015_8266-279363-0037,329,M,667,F,4945,M,6406,F,8266,M
663-128990-0046_4744-4158-0018_1629-139707-0012_4598-2503-0043_1050-134119-0013,663,M,4744,F,1629,F,4598,F,1050,F
3446-144019-0019_8506-293168-0022_6538-81859-0010_5092-28462-0007_6317-54487-0020,3446,F,8506,F,6538,M,5092,M,6317,F
1387-130989-0022_820-123135-0014_6206-14960-0047_1668-136280-0043_2427-154673-0014,1387,M,820,M,6206,F,1668,F,2427,M
5246-30101-0034_8687-216570-0020_2654-158744-0062_589-139200-0019_3119-163527-0001,5246,M,8687,M,2654,M,589,F,3119,F
5604-26987-0001_1826-139361-0050_1311-134176-0035_8075-279233-0013_4800-73728-0018,5604,F,1826,M,1311,M,8075,F,4800,F
7874-110243-0060_1463-134463-0002_3546-175390-0032_7313-91072-0039_1509-143477-0051,7874,M,1463,F,3546,F,7313,M,1509,F
1031-133220-0079_830-130728-0042_5810-8689-0042_7095-88489-0024_5712-48842-0023,1031,F,830,F,5810,M,7095,M,5712,F
1052-132776-0022_3368-170951-0010_2618-138042-0007_6032-56222-0015_3686-171134-0012,1052,F,3368,M,2618,M,6032,F,3686,M
6388-64974-0014_114-129317-0006_4110-11528-0051_5290-26685-0009_7460-104483-0033,6388,F,114,F,4110,M,5290,F,7460,M
4495-18533-0005_6505-231837-0001_90-121085-0058_5206-19376-0017_1290-135762-0046,4495,M,6505,F,90,M,5206,M,1290,F
2960-155151-0033_1445-139404-0017_8097-108005-0037_7540-101258-0011_3994-11512-0030,2960,M,1445,M,8097,F,7540,M,3994,F
98-199-0009_8113-117384-0010_4734-220951-0010_548-126961-0019_203-132069-0012,98,F,8113,F,4734,M,548,M,203,F
5985-300208-0002_1933-146437-0031_8506-287660-0023_3221-9174-0009_2334-150915-0078,5985,M,1933,F,8506,F,3221,M,2334,M
1944-159228-0035_1874-165702-0021_6937-112761-0021_6006-60480-0004_1335-160602-0025,1944,F,1874,M,6937,F,6006,F,1335,F
7520-258986-0044_899-126233-0016_3003-12539-0028_8725-294554-0052_3009-10328-0005,7520,M,899,M,3003,F,8725,M,3009,M
835-130876-0078_7241-90852-0058_3549-173591-0025_3790-140725-0073_543-137106-0014,835,M,7241,M,3549,F,3790,F,543,M
3703-71550-0020_2012-139355-0027_7460-92002-0010_2570-157243-0077_4860-13185-0013,3703,F,2012,M,7460,M,2570,F,4860,M
5583-38026-0001_8887-281471-0037_1958-144503-0044_3889-9915-0039_3869-699-0010,5583,F,8887,M,1958,M,3889,F,3869,M
3876-174960-0049_126-122467-0023_7285-72200-0062_534-127538-0025_6446-40571-0018,3876,F,126,F,7285,F,534,F,6446,M
1777-142745-0034_7139-75362-0034_948-132705-0032_5513-39476-0032_7339-86804-0000,1777,M,7139,M,948,F,5513,M,7339,M
5672-75791-0004_8545-287671-0035_7994-258960-0049_5538-70919-0031_369-125882-0022,5672,M,8545,F,7994,F,5538,F,369,M
8879-300234-0042_7732-107517-0000_1028-133393-0029_7095-88489-0012_7498-99157-0000,8879,M,7732,M,1028,M,7095,M,7498,F
8479-276730-0005_335-125943-0010_5717-61421-0027_5039-1188-0015_3185-163507-0035,8479,M,335,M,5717,M,5039,F,3185,M
2238-121413-0000_561-126319-0019_1379-130529-0024_8742-245707-0009_459-127521-0019,2238,M,561,M,1379,M,8742,M,459,M
6683-63841-0029_5304-109507-0036_606-121661-0001_6206-14960-0046_2960-155152-0019,6683,F,5304,M,606,M,6206,F,2960,M
6167-73972-0021_7117-86710-0084_5333-37092-0015_2056-143893-0095_3483-174132-0020,6167,F,7117,F,5333,M,2056,F,3483,M
8008-271817-0014_2532-154838-0050_7286-92930-0013_100-122655-0023_1283-136983-0001,8008,M,2532,F,7286,F,100,F,1283,M
7777-106366-0029_1849-144965-0053_589-146346-0025_8855-283242-0050_6060-106611-0000,7777,M,1849,M,589,F,8855,M,6060,M
1731-142320-0030_8527-281131-0024_2499-156154-0037_6371-63713-0043_836-130900-0029,1731,F,8527,M,2499,M,6371,F,836,M
2039-141208-0037_1603-140931-0034_6157-40556-0088_479-107479-0016_2823-160964-0031,2039,M,1603,M,6157,M,479,F,2823,M
5731-50776-0025_6359-64713-0026_296-142727-0018_5583-38026-0000_8677-246948-0009,5731,F,6359,F,296,M,5583,F,8677,F
1903-132499-0055_4860-13185-0028_3357-28380-0009_7959-109185-0049_8097-282406-0015,1903,M,4860,M,3357,F,7959,F,8097,F
288-121741-0023_7754-108640-0003_5123-29120-0026_3790-140725-0058_8875-293959-0043,288,F,7754,F,5123,M,3790,F,8875,M
7314-77782-0037_1121-132777-0022_5293-82020-0052_1079-128632-0000_1050-134120-0007,7314,M,1121,M,5293,M,1079,F,1050,F
612-121766-0016_1028-133395-0043_2397-162253-0035_5868-54659-0020_3851-9210-0015,612,F,1028,M,2397,M,5868,M,3851,F
1283-129808-0029_598-127703-0079_7134-67233-0067_4363-11049-0027_3025-12971-0074,1283,M,598,F,7134,M,4363,F,3025,F
1903-132499-0016_1121-135824-0026_3118-5911-0020_1456-130545-0016_3389-13248-0031,1903,M,1121,M,3118,M,1456,M,3389,M
159-121902-0017_1607-134636-0032_716-129583-0002_6895-92805-0033_606-121661-0013,159,M,1607,M,716,M,6895,F,606,M
6235-36641-0089_3094-136458-0100_5655-46268-0018_8875-293959-0059_2110-161102-0009,6235,F,3094,F,5655,F,8875,M,2110,M
3615-14677-0050_3927-6556-0026_4800-73729-0030_3835-178029-0000_2598-4662-0038,3615,F,3927,M,4800,F,3835,M,2598,F
7665-104979-0025_1482-140072-0020_663-128991-0019_240-144999-0003_1028-133393-0001,7665,M,1482,M,663,M,240,M,1028,M
6510-62558-0007_1093-132891-0008_2853-164188-0021_4433-16802-0003_636-123163-0031,6510,M,1093,F,2853,F,4433,M,636,F
1316-132800-0014_278-127215-0077_7395-89880-0045_6701-71404-0028_5606-54666-0055,1316,M,278,F,7395,F,6701,M,5606,F
3092-39501-0011_1212-185485-0007_1121-135824-0021_3584-178748-0025_7398-98878-0016,3092,F,1212,F,1121,M,3584,F,7398,F
296-129659-0001_4108-2777-0023_3307-145138-0037_868-131296-0008_8713-302111-0023,296,M,4108,M,3307,M,868,M,8713,M
1874-165701-0026_329-862-0045_3072-155948-0013_4967-28868-0019_4770-25951-0021,1874,M,329,M,3072,M,4967,F,4770,F
8772-270777-0026_6308-68358-0046_459-127522-0028_6339-65554-0037_5588-68192-0008,8772,M,6308,F,459,M,6339,F,5588,F
6060-106611-0052_716-129582-0004_6877-77361-0055_1445-139387-0017_240-160593-0026,6060,M,716,M,6877,M,1445,M,240,M
288-131218-0007_1012-133424-0084_559-289453-0043_4731-95875-0000_7555-101283-0016,288,F,1012,F,559,M,4731,F,7555,F
5007-31603-0022_7478-98645-0042_8118-114469-0007_6406-89940-0027_4331-57179-0021,5007,F,7478,M,8118,F,6406,F,4331,F
2039-141209-0049_8684-293663-0004_5147-32137-0000_7434-96672-0041_7437-99249-0007,2039,M,8684,F,5147,M,7434,F,7437,M
2499-156154-0049_6167-73973-0035_7981-112057-0014_1343-139681-0028_209-4731-0001,2499,M,6167,F,7981,M,1343,F,209,F
4433-16802-0005_8075-279229-0025_2920-156224-0036_476-134312-0017_8401-280380-0027,4433,M,8075,F,2920,F,476,M,8401,M
1165-135220-0024_3905-172165-0021_434-132644-0009_1349-135892-0020_7117-86732-0026,1165,M,3905,F,434,F,1349,M,7117,F
2085-147971-0014_1222-141174-0056_6160-44912-0060_8459-285173-0047_7553-101289-0004,2085,F,1222,M,6160,F,8459,M,7553,M
3584-74477-0022_5724-13364-0113_7881-105574-0031_296-141721-0027_3171-7574-0027,3584,F,5724,F,7881,M,296,M,3171,M
1731-142320-0043_492-131899-0013_510-130101-0009_5588-39648-0034_593-126929-0019,1731,F,492,M,510,M,5588,F,593,M
1053-132821-0001_1058-131113-0005_1392-140654-0017_7445-94523-0034_1313-136054-0033,1053,F,1058,M,1392,M,7445,F,1313,M
4260-176853-0066_8820-294114-0048_8080-274558-0028_4226-12707-0056_90-121085-0000,4260,F,8820,M,8080,F,4226,M,90,M
7285-72200-0044_7286-92930-0022_3521-175962-0032_7569-102240-0047_4734-220951-0025,7285,F,7286,F,3521,M,7569,M,4734,M
7126-59167-0005_6567-53342-0098_1789-137618-0019_7335-290365-0098_5304-55856-0028,7126,M,6567,F,1789,M,7335,F,5304,M
583-139009-0107_5063-32451-0012_4278-187018-0011_2992-164101-0029_5883-59268-0066,583,M,5063,F,4278,M,2992,M,5883,M
